root_id	root_tweet	reply_id	reply_tweet	root_stance	reply_stance	reply_as_root
1306610590870319104	Voorzitter Rouvoet van de GGD-koepel doet frontale aanval op de coronastrategie, wil niet met plan komen om testcapaciteit en bron- en contactonderzoek verder uit te breiden, zoals De Jonge heeft gevraagd, wil in plaats daarvan meer vrijheidsbeperkingen https://t.co/9ZMOgsF8mo	1306705038904102913	@KustawBessems Hier de brief van mijn ex-collega Rabbijn Lody van de Kamp over die Algemene Politieke Beschouwingenð https://t.co/q2gwSPkiaI	Unrelated	Unrelated	
1310648227193065472	Ik reken op een vaccin tegen Corona	1310966502829494272	@Freekjan1958 Beste Freekjan, het enige wat ik doe is een vraag stellen. Deze vraag komt voort uit wat ik om me heen zie gebeuren. Groot deel wilt het wel, een groot ander deel durft het niet aan. Wat houdt dit in voor het vaccin, als de helft het maar durft te nemen? Wellicht muteert t virus?	Favour	Query	
1310903392097665024	"Zonder #mondkapjes zijn vanaf maart alle infecties en ziekenhuisopnames tot nagenoeg 0 gereduceerd!

Wat verwachten we in vredesnaam van het invoeren ervan???
Is iedereen nou zo wanhopig, kortzichtig en dom..."	1310979535626792961	@ThaCleanerNL @RifFlame Als we de statistieken wereld volgen, is duidelijk dat er oneindig veel meer meetpunten van mensen met #corona zijn, dan die kleine testgroepen met het #coronavaccin.	Unrelated	Unrelated	
1310877037062762497	Het kabinet sluit niet uit dat er een avond- en nachtklok wordt ingesteld, als het oplopende aantal coronabesmettingen met de nieuwe maatregelen niet genoeg wordt teruggedrongen. Dat schrijft minister Hugo de Jonge https://t.co/UDf5LJa1Xl	1310983239046180866	"@MsRoxxxx @ADnl Heb jij dan wetenschappelijk bewijs voor de 1,5 meter? De mondkapjes?
Kun jij bewijs leveren dat de uitslag van een PCR test 100% betrouwbaar is?
Heb jij bewijs dat Covid19 geÃ¯soleerd is als virus? 
Heb jij bewijs dat alleen een vaccin ons kan redden?

Met je aannames"	Unrelated	Unrelated	
1310917881438273538	Weekcijfers RIVM: nog eens ruim 19.000 mensen besmet met coronavirus https://t.co/cXqFP6PGLh	1310984228553850881	@giennn @ThaCleanerNL @NOS ziekenhuisopnames volgens RIVM https://t.co/Uun2G4aU6O	Unrelated	Unrelated	
1310944350050844672	"Die smerige met draadhaar bedekte leip moet gewoon met z'n vlekkies van mensen afblijven. Ook van Powned verslagdravers. Gadverdamme, hier gaat douchen met bleek niet tegen helpen.
 
https://t.co/5l3XLAZycO"	1310992223828353026	@inhetwittehuis @Elysian_Plains @MENEERDEGREEF Immuunstorm? Welk percentage patienten heeft dat? Wordt dat in het ziekenhuis vastgesteld? Sorry, zoveel vragen hierbij! Is dit jouw belangrijkste reden om elk goedgekeurd vaccin af te wijzen?	Unrelated	Unrelated	
1310918429159952388	"Mondkapjes worden sterk geadviseerd (nog net niet verplicht) in alle publieke binnenruimten in Amsterdam.

Is het dan niet vreemd dat in de ziekenhuizen in de hoofdstad mondkapjes niet verplicht zijn, sterker nog, niet eens worden aanbevolen?"	1311001354530414592	@Net_Arts @carynhart Er zijn juristen die vinden dat verplicht mondkapje een schending recht op integriteit lichaam is en schending privÃ©leven. Zelf zie ik dit anders. Mondkapje is alleen voor openbare ruimte ibv volksgezondheid. Het is tijdelijk en niet onomkeerbaar itt een verplicht vaccin.	Unrelated	Unrelated	
1310846228196978689	"Het onvermogen van de overheid om testen, mondkapjes en bron en contact onderzoek te regulieren kost onze horecabranche en vele anderen miljarden euro""s en wellicht de kop. Tijd voor verandering."	1311001885848080385	@Dikke_Dries @Dieeneman4 Ik zag van deze boy niet de humor in. Maar ik kom binnenkort met @heuswaar even bakkie doen en bitterballetje prikken. Tot snel!	Unrelated	Unrelated	
1311002263519928320	"Voel iets steken...Is dit normaal?
Binnen 5 minuten zo'n bult. https://t.co/tZPBl02YYO"	1311004866626686979	"@WendySolar1971 @MHaest Het prikt alleen flink, meer niet...

Meestal zo snel dat ik de mug meestal wel kan grijpen."	Unrelated	Unrelated	
1310831441970966528	"Nu mensen ,we hebben geen vaccin paspoort meer nodig,winkels mogen je weigeren als je geen mondkapje draagt. Dus Rutte mag t niet verplichten,en winkeliers wel? Is dit dan ook niet tegen onze grondwet?
#juristen! Hoe zit dit?"	1311013619002376195	@Loesje370 Voorproefje van hoe dat onverplichte vaccin gaat werken. Niet verplicht, maar nader te bepalen partijen mogen je weten als je het niet hebt gehad	Against	Elaborate	
1311009824453390336	Blij dat ik geen vaccin in de U.S.A. hoef te halen #trumpisgek	1311014698821787650	@jeroenvandelaar Ja vast. Maar Trump zei dat HIJ bepaalt of een vaccin geschikt is. ð§	Against	Elaborate	
1311011532260638724	Hebben jullie ook zo enorm veel last van hooiwagens? Of noemen jullie ze langpootmuggen? #ieuw	1311024337311412225	@geradeijs Ze prikken hier in alle soorten en maten #jeuk	Unrelated	Unrelated	
1310489634862960640	"""Stokende haatsmurf""?! Totaal onaanvaardbaar dat minister dit soort taal gebruikt. https://t.co/JU9PelHY7d"	1311038790522351645	@Teddybeer88 @JosDHaese Uiteraard niet #2maten2gewichten	Unrelated	Unrelated	
1311027066381447170	"Zwaar kut: de cafe's, de theaters/concertzalen/voetbalstadions weer in lockdown ellende. 
Ik was net weer naar de stadsschouwburg geweest en we concludeerden: dat mag wel wat voller.
Maar ja, doordat zoveel Nederlanders anderen in gevaar brengen met hun gedrag, vallen we terug. https://t.co/aGisYNw6Uj"	1311043278691762176	"@Caatje_aan_zee @rivliv Cvid is nieuw, we hebben geen behandeling, we hebben geen vaccin. Er is paniek. We moeten het virus inperken. Dat kan alleen als iedereen meewerkt.
Helaas...."	Unrelated	Unrelated	
1311049595607306241	Jesse Klaver wil zich bij #op1npo profileren als politicus in coronatijd die boven de politieke partijen staat. In werkelijkheid is deze doortrapte gladde aal en mooiprater elke seconde bezig met de verkiezingen van 17 maart 2021.	1311051860980256768	@NoelledeWit1 Hij zei inderdaad redelijke dingen maar ook hij blijft wel politicus. Daar prik ik dus doorheen.	Unrelated	Unrelated	
1310913399791013888	Weet @bouwman62, @sjirkkuijper of @peterbergwerff dit misschien? Echt een geniale anekdote. https://t.co/7imcOYJnQL	1311052602940051461	@jasperklapwijk @EwoutKlei @bouwman62 @peterbergwerff @ndnl Ik badineer niet meer genoeg, realiseer ik me. https://t.co/QoNFH3GZpI	Unrelated	Unrelated	
1311006375686832128	Iedereen wordt horendol van de opstelling en maatregelen van het kabinet Rutte. We worden internationaal gezien als 'Gekke Henkie'. Dit is misschien wel het slechte kabinet sinds vele decennia... https://t.co/DPkYF2KpTn	1311193611376250880	@abflipse @SPandproudofit Onze Ab, onze pharma crimineel die miljoenen verdiende aan patent op de vaccinatie tegen Mexicaanse griep!	Unrelated	Unrelated	
1311203257264435200	Amnesty: Nederlandse politie moet stoppen met voorspellende bigdataproeven https://t.co/w7yWnzTUUV	1311211688964829186	@tweakers Welterusten @amnestynl de misdaad viert hoog tij, omdat dit soort groepjes nog uit het jaar prik is. Gebruik maken van de hedendaagse technologie is een must om al dat tuig een stap voor te blijven	Unrelated	Unrelated	
1311151226550210562	Topman AstraZeneca: jaren voordat iedereen toegang tot vaccin heeft . https://t.co/zH0rkC39zu #BNR #ikhoorbijBNR	1311213111580471296	@pieterdenijs Dat is vrij logisch toch? Ruim 7 mrd mensen vaccineren met alleen het vaccin van Astrazeneca. Gelukkig zijn er heel wat meer vaccins in aantocht.	Neutral	Elaborate	
1311170630247645189	LIVE UPDATES |  Two Azerbaijani drones 'downed' in Nagorno-Karabakh overnight https://t.co/Ar48z9OVW2	1311242181433266176	@SputnikInt @hansbios Nieuwe wapens, de zoveelste oorlog..(zonder oorlog geen wapens: daar weet de bizz altijd wel een mouw aan te passen. En de minister rept van âwerkgelegenheidâ, en zijn collega beroept zich op Binnenlandse aangelegenheden, en ook deze types worden zÃ©Ã©r gewaardeerd door de bizz.)	Unrelated	Unrelated	
1311214800056266753	Op het eerste gezicht wijzen de meeste uitslagen naar een ruime overwinning voor Biden, maar dat zegt niet alles. https://t.co/OJi522g2Tj	1311244373854650369	@telegraaf Jullie zijn gek! https://t.co/HQa8eB3g3y	Unrelated	Unrelated	
1311050767118274561	"Tenenkrullend! 

Hoe, @rudidekerpel , kan je zelfs maar 1 msec overwegen om @vanranstmarc  -die zich zo inspant erger te voorkomen- een proces aan te doen? 

Mr W Damen,  iemand van uw kaliber zou zich tegen het virus moeten keren....

https://t.co/S3RrG0n6ym"	1311244423683092482	@chantal_dec @rudidekerpel Er is ook geen drama , wat met griep , suikerziekte ,Hart en bloedziekte, eenzaamheid, dementie . Er mÃ²et virus blijven rondgaan of mensen willen gn vaccin en dus ramp voor pharma industrie.	Unrelated	Unrelated	
1311176700970049536	"Hoofdwetenschapper bij #Pfizer, Mike Yeadon, geeft aan: 90% van positieve PCR-testen is vals-positief. Het is dus onnodig om de hele samenleving op slot te zetten en de coronamaatregelen zijn disproportioneel. 
#COVID19 #PCRgate #FVD https://t.co/vfqjOAkmkz"	1311262137608740866	@Nachtdraak @Mikkel19801 @kommacoaching @WybrenvanHaga @pfizer Ik meen zelfs  tussen 35 en 45?	Unrelated	Unrelated	
1311238699057897472	Die nieuwe striped watch faces zijn fun. Matching met de bandjes. https://t.co/b3fo8fYDUu	1311262697112117249	@iworx Wel spijtig da apple zijn watchfaces als verkoopargument gebruikt. Wel sneu da je een nieuwe watch moet kopen voor bep. Watchfaces. Voor de rest topding. Ik heb nog de originele gehad, nu de 3 en de volgende zal waarschijnlijkde acht zijn. ð alleen jammer da 3g nie werkt in ð¹ð©	Unrelated	Unrelated	
1311259712902565889	"HPV-infecties komen sinds de start van het #HPV-vaccinatieprogramma behalve bij gevaccineerde vrouwen ook minder voor bij ongevaccineerde vrouwen en heteroseksuele mannen. Er is sprake van #groepsbescherming. 

Dit blijkt uit promotieonderzoek: https://t.co/z9PDD99KPa https://t.co/fBsEIQM3E0"	1311265318107516929	"@BBFutTrader @rivm Ik geloof niet dat het nodig is om een goed werkend vaccin te promoten. 
Het nieuws dat in dit bericht staat spreekt voor zichzelf toch? Het virus wordt door zowel gevaccineerde als ongevaccineerde mensen minder doorgegeven. Dat werkt, zolang voldoende mensen ingeÃ«nt zijn"	Unrelated	Unrelated	
1311276841643237376	For the record, ik zei in maart al dat iedereen aan de #mondkapjes moest. Had een hoop ellende gescheeld. #coronadebat #mondkapjesplicht	1311277480813236224	@D1981Siri Scheelt inderdaad veel ellende als je ze niet draagt. https://t.co/OUnBUi3GfZ	Unrelated	Unrelated	
1311280185426292742	Het aantal coronabesmettingen is tussen dinsdagochtend en woensdagochtend met 3294 gestegen. https://t.co/MGSRrOUAbv	1311313004487639041	@MakeTHappen @annstrikje @telegraaf Om vervolgens te horen: neem maar een paracetamolletje en blijf twee weken binnen Netflixen. Zou Netflix het vaccin zijn? ðð	Unrelated	Unrelated	
1311333479796420609	Ik niet. https://t.co/kV67mi5q5Y	1311368372811173893	"@remcodb We zullen ons dan maar snel bij NL aanhechten. Dan hebben jullie metezn kernenergie (Voor een prikje!) en zijn wij van onze eindeloze regeringsvormingen verlost... ;)"	Unrelated	Unrelated	
1311386160640528384	Frontnieuws als betrouwbare bron. Mijn hemel, de Nederlandse Trump is waarlijk opgestaan. https://t.co/udHksLAWmg	1311388676316950529	De beste man is volgens mij al bijna 10 jaar weg bij Pfizer, maar goed..	Unrelated	Unrelated	
1311287008883609602	"Voor de mensen die geen koffie drinken:

Hoe dan?

Hoe worden jullie wakker? Hoe komen jullie de dag door?

HOE?"	1311396555929407491	"@hetisjohannes Ik vind het gewoon goor. Drink overigens ook geen energiedrankjes, drinken met prik en bijna nooit alcohol. ð"	Unrelated	Unrelated	
1310562687731093504	Vriendelijk verzoek voor @fritswester @noorlanderarjan @CharlotteHvNL en alle andere journalisten bij de persconferentie. Als Rutte en De Jonge vanavond weer niet spreken over aerosolen en ventilatie, kan één van jullie daar dan expliciet naar vragen? https://t.co/3UB6hQ4R0m	1311401693607792640	@recenseermeneer @narouk66 @ItsMssS @mauricedehond @fritswester @noorlanderarjan @CharlotteHvNL Nogmaals, ik word er doodmoe van, maar goed. 1 miljoen is een speldeprik en er werd ons wijs gemaakt in maart dat er miljoenen doden zouden vallen. Gaan we echt niet halen. Waar ik blij om ben hoor, hou me ten goede, maar ik word schijtziek van deze angstzaaierij	Unrelated	Unrelated	
1311074030263377921	"Dennis confronteert Willem Engel met 'officiële waarschuwing'. 

Die Dennis valt mij zwaar tegen. Niet zo raar dat @PowNed zijn 50.000 leden maar niet wil halen. Ik zou na hun fusie en na dit, mijn lidmaatschap opzeggen! 

https://t.co/lZjElr0ROg https://t.co/9TtMCfsd9M"	1311446731456942080	"@Cat_Gaming_ @MvWoensel @PowNed âmaar het is erâ

NEWSFLASH Het gaat ook niet meer weg. Corona ansich dealen wij al 150 jaar mee. Zelfs iedereen vaccineren zal niets veranderen. Daar gaat het virus niet mee weg en vaccineren te iets wat muteert gaat niet lukken."	Unrelated	Unrelated	
1311396013555449861	Mijn mattenklopper staat gereed voor Mark Rutte, Hugo de Jonge, OMT én RedTeam. Hou de komende dagen @OpiniezMagazine in de gaten...	1311581903544254471	@peterjannesen @jangajentaan @OpiniezMagazine Waarom zou een experimenteel vaccin wel de silver bullet zijn? Te Sneek ontwikkeld, te veel stappen overgeslagen. En kijk naar het griepvaccin dat niet of nauwelijks werkt. Sorry dat vaccin gaat niets toevoegen, ja iets aan je DNA (die RIVM) ik bedank ervoor	Unrelated	Unrelated	
1311573728715833344	...en november... en december... https://t.co/GoBrH7F3pD	1311585368584708096	@TimoHabbo @D_duineveld over de veranderingen, het vaccin of wat?	Unrelated	Unrelated	
1311573728715833344	...en november... en december... https://t.co/GoBrH7F3pD	1311586272725667840	@GerardYoBling @D_duineveld vaccin, omdat t normaal een veel langere testperiode nodig heeft	Unrelated	Unrelated	
1311651777998188544	"@ReneSteenhorst @trouw 24-9-2020: ""Het gros van de Nederlandse huisartsen weet onvoldoende van griep"". Tip voor hen: lees het deze week verschenen boek 'Griep. Prikken, slikken of heel voorzichtig niets doen?' van Dick Bijl."	1311651782787907585	"Dick Bijl schrijft in 'Griep' verhelderend over de effectiviteit van de griepprik en de rol van de farmaceutische industrie bij het promoten van de griepprik.
Verkrijgbaar in de (stenen) boekhandel en rechtstreeks bij https://t.co/E5IZCUMKRN https://t.co/HV8lqm4XZ1"	Unrelated	Unrelated	
1311641910386270213	"Welke keuze zouden jullie maken? 
Ihattaren, Mauro jr of tóch Madueke? 
De overige 10 lijken me duidelijk:

Mvogo
Dumfries - Teze - Boscagli - Max
? - Thomas - Rosario - Gakpo
Zahavi - Malen

Vanavond zou ik Mauro jr kiezen. Ik hoop dat Mo zich wel snel in het elftal speelt. #PSV"	1311674512103084035	@Nielsie001 Mo is ondertussen wel geprikkeld zou je denken. Kan goed uitpakken, kan ook helemaal verkeerd uitpakken...ik ga van t goede uitð	Unrelated	Unrelated	
1311659327212728320	De stijging van vastgestelde besmettingen van het coronavirus gaat zo hard in Friesland dat het risiconiveau van waakzaam naar zorgelijk gaat. https://t.co/2Kqn5M9X9u	1311677033659981824	@lc_nl Dan moeten we toch maar gevaccineerd worden als het zo alarmerend is. Komt binnenkort op de markt. https://t.co/scTDcP2Gnd	Unrelated	Unrelated	
1311644139801513984	Coronanieuws: besmettingen met 3252 gestegen, 360 miljoen voor verbetering ventilatie op scholen https://t.co/1FiQeuXZwq	1311679054240796679	"@Global_criticus @omroepbrabant Verder moet je je eigen ook niet maken door cijfers.
Ik de persconferentie was het al duidelijk dat er best wel nog wat bij zou komen.

Ik ben van mening dat er jaren geleden al een vaccin had kunnen zijn. Toen met Sars wellicht had dat al goed kunnen werken voor Covid 19."	Unrelated	Unrelated	
1311631321744244737	En ik ben net heel rebels zonder masker boodschappen gaan doen. Voor straf mag ik géén vaccin! https://t.co/lKhWhYatdT	1311679334244122626	@Clairenieuwen Dat heb je goed gedaan zo heb je je gezondheid gered van dat knoeivaccin van bil gates van de who waarom een vaccin als je gezond bent https://t.co/ARSeNlVben	Against	Elaborate	
1311680134685089797	"Niet verrassend, eerder goed om te zien: de dinerboxen komen weer terug (als ze al weg waren). Thuis uit eten wordt weer een logisch alternatief. 
#horeca #corona"	1311681134577758208	"@gijsbregt Hier zag ik vandaag een verhaal in het blad van de Rabo over de https://t.co/btoGLi3G4l

Producten uit de streek, recepten van de kok van @villaruimzicht"	Unrelated	Unrelated	
1304882485935968257	"Net zolang totdat iedereen positief getest wordt?
Deze video was ergens in augustus. https://t.co/GcgKfmaKlh"	1311731021319151617	"@Wim04789402 Vindt het wel raar. En weet dat de testen vals positief zeer veel geven.
Maar ik ben 2 keer getest. (heb ook de griepprik al jaren gehad) maar ben negatief beoordeeld. Dus snappen wie het snappen kan. ð¤ð³ð"	Unrelated	Unrelated	
